;PolBez;Altersgr;GebLand;Geschl;GeimpftGenesen;Anz
30269;BEZIMST-610;ALT10IMST-9;INLAND;f;0;225
30270;BEZIMST-610;ALT10IMST-9;AUSLAND;m;1;141
30271;BEZIMST-610;ALT10IMST-9;AUSLAND;m;3;34
30272;BEZIMST-610;ALT10IMST-9;AUSLAND;m;2;5
30273;BEZIMST-610;ALT10IMST-9;AUSLAND;m;0;22
30274;BEZIMST-610;ALT10IMST-9;AUSLAND;f;1;216
30275;BEZIMST-610;ALT10IMST-9;AUSLAND;f;3;34
30276;BEZIMST-610;ALT10IMST-9;AUSLAND;f;2;12
30277;BEZIMST-610;ALT10IMST-9;AUSLAND;f;0;31
30278;BEZIMST-610;ALT10IMST-10;INLAND;m;1;480
30279;BEZIMST-610;ALT10IMST-10;INLAND;m;3;88
30280;BEZIMST-610;ALT10IMST-10;INLAND;m;2;12
30281;BEZIMST-610;ALT10IMST-10;INLAND;m;0;47
30282;BEZIMST-610;ALT10IMST-10;INLAND;f;1;972
30283;BEZIMST-610;ALT10IMST-10;INLAND;f;3;228
30284;BEZIMST-610;ALT10IMST-10;INLAND;f;2;56
30285;BEZIMST-610;ALT10IMST-10;INLAND;f;0;164
30286;BEZIMST-610;ALT10IMST-10;AUSLAND;m;1;40
30287;BEZIMST-610;ALT10IMST-10;AUSLAND;m;3;9
30288;BEZIMST-610;ALT10IMST-10;AUSLAND;m;2;2
30289;BEZIMST-610;ALT10IMST-10;AUSLAND;m;0;3
30290;BEZIMST-610;ALT10IMST-10;AUSLAND;f;1;88
30291;BEZIMST-610;ALT10IMST-10;AUSLAND;f;3;14
30292;BEZIMST-610;ALT10IMST-10;AUSLAND;f;2;4
30293;BEZIMST-610;ALT10IMST-10;AUSLAND;f;0;12
30573;BEZIMST-611;ALT10IMST-1;INLAND;m;2;142
30574;BEZIMST-611;ALT10IMST-1;INLAND;m;0;849
30575;BEZIMST-611;ALT10IMST-1;INLAND;f;1;1
30576;BEZIMST-611;ALT10IMST-1;INLAND;f;2;135
30577;BEZIMST-611;ALT10IMST-1;INLAND;f;0;772
30578;BEZIMST-611;ALT10IMST-1;AUSLAND;m;2;3
30579;BEZIMST-611;ALT10IMST-1;AUSLAND;m;0;21
30580;BEZIMST-611;ALT10IMST-1;AUSLAND;f;2;1
30581;BEZIMST-611;ALT10IMST-1;AUSLAND;f;0;18
30582;BEZIMST-611;ALT10IMST-2;INLAND;m;1;349
30583;BEZIMST-611;ALT10IMST-2;INLAND;m;3;214
30584;BEZIMST-611;ALT10IMST-2;INLAND;m;2;771
30585;BEZIMST-611;ALT10IMST-2;INLAND;m;0;778
30586;BEZIMST-611;ALT10IMST-2;INLAND;f;1;304
30587;BEZIMST-611;ALT10IMST-2;INLAND;f;3;205
30588;BEZIMST-611;ALT10IMST-2;INLAND;f;2;728
30589;BEZIMST-611;ALT10IMST-2;INLAND;f;0;749
30590;BEZIMST-611;ALT10IMST-2;AUSLAND;m;1;19
30591;BEZIMST-611;ALT10IMST-2;AUSLAND;m;3;7
30592;BEZIMST-611;ALT10IMST-2;AUSLAND;m;2;63
30593;BEZIMST-611;ALT10IMST-2;AUSLAND;m;0;75
30594;BEZIMST-611;ALT10IMST-2;AUSLAND;f;1;13
30595;BEZIMST-611;ALT10IMST-2;AUSLAND;f;3;13
30596;BEZIMST-611;ALT10IMST-2;AUSLAND;f;2;56
30597;BEZIMST-611;ALT10IMST-2;AUSLAND;f;0;63
30598;BEZIMST-611;ALT10IMST-3;INLAND;m;1;941
30599;BEZIMST-611;ALT10IMST-3;INLAND;m;3;425
30600;BEZIMST-611;ALT10IMST-3;INLAND;m;2;531
30601;BEZIMST-611;ALT10IMST-3;INLAND;m;0;401
30602;BEZIMST-611;ALT10IMST-3;INLAND;f;1;822
30603;BEZIMST-611;ALT10IMST-3;INLAND;f;3;522
30604;BEZIMST-611;ALT10IMST-3;INLAND;f;2;512
30605;BEZIMST-611;ALT10IMST-3;INLAND;f;0;282
30606;BEZIMST-611;ALT10IMST-3;AUSLAND;m;1;107
30607;BEZIMST-611;ALT10IMST-3;AUSLAND;m;3;41
30608;BEZIMST-611;ALT10IMST-3;AUSLAND;m;2;59
30609;BEZIMST-611;ALT10IMST-3;AUSLAND;m;0;105
30610;BEZIMST-611;ALT10IMST-3;AUSLAND;f;1;56
30611;BEZIMST-611;ALT10IMST-3;AUSLAND;f;3;34
30612;BEZIMST-611;ALT10IMST-3;AUSLAND;f;2;57
30613;BEZIMST-611;ALT10IMST-3;AUSLAND;f;0;78
30614;BEZIMST-611;ALT10IMST-4;INLAND;m;1;1308
30615;BEZIMST-611;ALT10IMST-4;INLAND;m;3;613
30616;BEZIMST-611;ALT10IMST-4;INLAND;m;2;561
30617;BEZIMST-611;ALT10IMST-4;INLAND;m;0;476
30618;BEZIMST-611;ALT10IMST-4;INLAND;f;1;1045
30619;BEZIMST-611;ALT10IMST-4;INLAND;f;3;607
30620;BEZIMST-611;ALT10IMST-4;INLAND;f;2;553
30621;BEZIMST-611;ALT10IMST-4;INLAND;f;0;366
30622;BEZIMST-611;ALT10IMST-4;AUSLAND;m;1;279
30623;BEZIMST-611;ALT10IMST-4;AUSLAND;m;3;91
30624;BEZIMST-611;ALT10IMST-4;AUSLAND;m;2;120
30625;BEZIMST-611;ALT10IMST-4;AUSLAND;m;0;234
30626;BEZIMST-611;ALT10IMST-4;AUSLAND;f;1;196
30627;BEZIMST-611;ALT10IMST-4;AUSLAND;f;3;80
30628;BEZIMST-611;ALT10IMST-4;AUSLAND;f;2;147
30629;BEZIMST-611;ALT10IMST-4;AUSLAND;f;0;167
30630;BEZIMST-611;ALT10IMST-5;INLAND;m;1;1198
30631;BEZIMST-611;ALT10IMST-5;INLAND;m;3;574
30632;BEZIMST-611;ALT10IMST-5;INLAND;m;2;465
30633;BEZIMST-611;ALT10IMST-5;INLAND;m;0;433
30634;BEZIMST-611;ALT10IMST-5;INLAND;f;1;1074
30635;BEZIMST-611;ALT10IMST-5;INLAND;f;3;701
30636;BEZIMST-611;ALT10IMST-5;INLAND;f;2;501
30637;BEZIMST-611;ALT10IMST-5;INLAND;f;0;295
30638;BEZIMST-611;ALT10IMST-5;AUSLAND;m;1;267
30639;BEZIMST-611;ALT10IMST-5;AUSLAND;m;3;73
30640;BEZIMST-611;ALT10IMST-5;AUSLAND;m;2;133
30641;BEZIMST-611;ALT10IMST-5;AUSLAND;m;0;197
30642;BEZIMST-611;ALT10IMST-5;AUSLAND;f;1;269
30643;BEZIMST-611;ALT10IMST-5;AUSLAND;f;3;112
30644;BEZIMST-611;ALT10IMST-5;AUSLAND;f;2;127
30645;BEZIMST-611;ALT10IMST-5;AUSLAND;f;0;142
30646;BEZIMST-611;ALT10IMST-6;INLAND;m;1;1887
30647;BEZIMST-611;ALT10IMST-6;INLAND;m;3;634
30648;BEZIMST-611;ALT10IMST-6;INLAND;m;2;372
30649;BEZIMST-611;ALT10IMST-6;INLAND;m;0;473
30650;BEZIMST-611;ALT10IMST-6;INLAND;f;1;1758
30651;BEZIMST-611;ALT10IMST-6;INLAND;f;3;708
30652;BEZIMST-611;ALT10IMST-6;INLAND;f;2;377
30653;BEZIMST-611;ALT10IMST-6;INLAND;f;0;355
30654;BEZIMST-611;ALT10IMST-6;AUSLAND;m;1;294
30655;BEZIMST-611;ALT10IMST-6;AUSLAND;m;3;66
30656;BEZIMST-611;ALT10IMST-6;AUSLAND;m;2;74
30657;BEZIMST-611;ALT10IMST-6;AUSLAND;m;0;143
30658;BEZIMST-611;ALT10IMST-6;AUSLAND;f;1;355
30659;BEZIMST-611;ALT10IMST-6;AUSLAND;f;3;75
30660;BEZIMST-611;ALT10IMST-6;AUSLAND;f;2;105
30661;BEZIMST-611;ALT10IMST-6;AUSLAND;f;0;133
30662;BEZIMST-611;ALT10IMST-7;INLAND;m;1;2780
30663;BEZIMST-611;ALT10IMST-7;INLAND;m;3;640
30664;BEZIMST-611;ALT10IMST-7;INLAND;m;2;245
30665;BEZIMST-611;ALT10IMST-7;INLAND;m;0;451
30666;BEZIMST-611;ALT10IMST-7;INLAND;f;1;2783
30667;BEZIMST-611;ALT10IMST-7;INLAND;f;3;726
30668;BEZIMST-611;ALT10IMST-7;INLAND;f;2;267
30669;BEZIMST-611;ALT10IMST-7;INLAND;f;0;479
30670;BEZIMST-611;ALT10IMST-7;AUSLAND;m;1;253
30671;BEZIMST-611;ALT10IMST-7;AUSLAND;m;3;42
30672;BEZIMST-611;ALT10IMST-7;AUSLAND;m;2;56
30673;BEZIMST-611;ALT10IMST-7;AUSLAND;m;0;109
30674;BEZIMST-611;ALT10IMST-7;AUSLAND;f;1;264
30675;BEZIMST-611;ALT10IMST-7;AUSLAND;f;3;38
30676;BEZIMST-611;ALT10IMST-7;AUSLAND;f;2;50
30677;BEZIMST-611;ALT10IMST-7;AUSLAND;f;0;106
30678;BEZIMST-611;ALT10IMST-8;INLAND;m;1;2283
30679;BEZIMST-611;ALT10IMST-8;INLAND;m;3;381
30680;BEZIMST-611;ALT10IMST-8;INLAND;m;2;97
30681;BEZIMST-611;ALT10IMST-8;INLAND;m;0;281
30682;BEZIMST-611;ALT10IMST-8;INLAND;f;1;2704
30683;BEZIMST-611;ALT10IMST-8;INLAND;f;3;469
30684;BEZIMST-611;ALT10IMST-8;INLAND;f;2;125
30685;BEZIMST-611;ALT10IMST-8;INLAND;f;0;380
30686;BEZIMST-611;ALT10IMST-8;AUSLAND;m;1;131
30687;BEZIMST-611;ALT10IMST-8;AUSLAND;m;3;11
30688;BEZIMST-611;ALT10IMST-8;AUSLAND;m;2;3
30689;BEZIMST-611;ALT10IMST-8;AUSLAND;m;0;62
30690;BEZIMST-611;ALT10IMST-8;AUSLAND;f;1;170
30691;BEZIMST-611;ALT10IMST-8;AUSLAND;f;3;23
30692;BEZIMST-611;ALT10IMST-8;AUSLAND;f;2;6
30693;BEZIMST-611;ALT10IMST-8;AUSLAND;f;0;71
30694;BEZIMST-611;ALT10IMST-9;INLAND;m;1;1838
30695;BEZIMST-611;ALT10IMST-9;INLAND;m;3;323
30696;BEZIMST-611;ALT10IMST-9;INLAND;m;2;23
30697;BEZIMST-611;ALT10IMST-9;INLAND;m;0;137
30698;BEZIMST-611;ALT10IMST-9;INLAND;f;1;2549
30699;BEZIMST-611;ALT10IMST-9;INLAND;f;3;323
30700;BEZIMST-611;ALT10IMST-9;INLAND;f;2;53
30701;BEZIMST-611;ALT10IMST-9;INLAND;f;0;279
30702;BEZIMST-611;ALT10IMST-9;AUSLAND;m;1;124
30703;BEZIMST-611;ALT10IMST-9;AUSLAND;m;3;20
30704;BEZIMST-611;ALT10IMST-9;AUSLAND;m;2;8
30705;BEZIMST-611;ALT10IMST-9;AUSLAND;m;0;23
30706;BEZIMST-611;ALT10IMST-9;AUSLAND;f;1;185
30707;BEZIMST-611;ALT10IMST-9;AUSLAND;f;3;31
30708;BEZIMST-611;ALT10IMST-9;AUSLAND;f;2;4
30709;BEZIMST-611;ALT10IMST-9;AUSLAND;f;0;36
30710;BEZIMST-611;ALT10IMST-10;INLAND;m;1;591
30711;BEZIMST-611;ALT10IMST-10;INLAND;m;3;111
30712;BEZIMST-611;ALT10IMST-10;INLAND;m;2;7
30713;BEZIMST-611;ALT10IMST-10;INLAND;m;0;51
30714;BEZIMST-611;ALT10IMST-10;INLAND;f;1;1132
30715;BEZIMST-611;ALT10IMST-10;INLAND;f;3;178
30716;BEZIMST-611;ALT10IMST-10;INLAND;f;2;19
30717;BEZIMST-611;ALT10IMST-10;INLAND;f;0;169
30718;BEZIMST-611;ALT10IMST-10;AUSLAND;m;1;50
30719;BEZIMST-611;ALT10IMST-10;AUSLAND;m;3;8
30720;BEZIMST-611;ALT10IMST-10;AUSLAND;m;2;1
30721;BEZIMST-611;ALT10IMST-10;AUSLAND;m;0;3
30722;BEZIMST-611;ALT10IMST-10;AUSLAND;f;1;83
30723;BEZIMST-611;ALT10IMST-10;AUSLAND;f;3;12
30724;BEZIMST-611;ALT10IMST-10;AUSLAND;f;2;1
30725;BEZIMST-611;ALT10IMST-10;AUSLAND;f;0;9
31004;BEZIMST-612;ALT10IMST-1;INLAND;m;1;1
31005;BEZIMST-612;ALT10IMST-1;INLAND;m;2;146
31006;BEZIMST-612;ALT10IMST-1;INLAND;m;0;1425
31007;BEZIMST-612;ALT10IMST-1;INLAND;f;2;136
31008;BEZIMST-612;ALT10IMST-1;INLAND;f;0;1377
31009;BEZIMST-612;ALT10IMST-1;AUSLAND;m;2;2
31010;BEZIMST-612;ALT10IMST-1;AUSLAND;m;0;10
31011;BEZIMST-612;ALT10IMST-1;AUSLAND;f;0;12
31012;BEZIMST-612;ALT10IMST-2;INLAND;m;1;366
31013;BEZIMST-612;ALT10IMST-2;INLAND;m;3;246
31014;BEZIMST-612;ALT10IMST-2;INLAND;m;2;1315
31015;BEZIMST-612;ALT10IMST-2;INLAND;m;0;1381
31016;BEZIMST-612;ALT10IMST-2;INLAND;f;1;312
31017;BEZIMST-612;ALT10IMST-2;INLAND;f;3;234
31018;BEZIMST-612;ALT10IMST-2;INLAND;f;2;1229
31019;BEZIMST-612;ALT10IMST-2;INLAND;f;0;1322
31020;BEZIMST-612;ALT10IMST-2;AUSLAND;m;1;14
31021;BEZIMST-612;ALT10IMST-2;AUSLAND;m;3;9
31022;BEZIMST-612;ALT10IMST-2;AUSLAND;m;2;87
31023;BEZIMST-612;ALT10IMST-2;AUSLAND;m;0;117
31024;BEZIMST-612;ALT10IMST-2;AUSLAND;f;1;15
31025;BEZIMST-612;ALT10IMST-2;AUSLAND;f;3;11
31026;BEZIMST-612;ALT10IMST-2;AUSLAND;f;2;70
31027;BEZIMST-612;ALT10IMST-2;AUSLAND;f;0;129
31028;BEZIMST-612;ALT10IMST-3;INLAND;m;1;1267
31029;BEZIMST-612;ALT10IMST-3;INLAND;m;3;559
31030;BEZIMST-612;ALT10IMST-3;INLAND;m;2;968
31031;BEZIMST-612;ALT10IMST-3;INLAND;m;0;740
31032;BEZIMST-612;ALT10IMST-3;INLAND;f;1;1007
31033;BEZIMST-612;ALT10IMST-3;INLAND;f;3;663
31034;BEZIMST-612;ALT10IMST-3;INLAND;f;2;989
31035;BEZIMST-612;ALT10IMST-3;INLAND;f;0;532
31036;BEZIMST-612;ALT10IMST-3;AUSLAND;m;1;67
31037;BEZIMST-612;ALT10IMST-3;AUSLAND;m;3;27
31038;BEZIMST-612;ALT10IMST-3;AUSLAND;m;2;70
31039;BEZIMST-612;ALT10IMST-3;AUSLAND;m;0;129
31040;BEZIMST-612;ALT10IMST-3;AUSLAND;f;1;67
31041;BEZIMST-612;ALT10IMST-3;AUSLAND;f;3;34
31042;BEZIMST-612;ALT10IMST-3;AUSLAND;f;2;62
31043;BEZIMST-612;ALT10IMST-3;AUSLAND;f;0;83
31044;BEZIMST-612;ALT10IMST-4;INLAND;m;1;1386
31045;BEZIMST-612;ALT10IMST-4;INLAND;m;3;595
31046;BEZIMST-612;ALT10IMST-4;INLAND;m;2;879
31047;BEZIMST-612;ALT10IMST-4;INLAND;m;0;869
31048;BEZIMST-612;ALT10IMST-4;INLAND;f;1;1150
31049;BEZIMST-612;ALT10IMST-4;INLAND;f;3;658
31050;BEZIMST-612;ALT10IMST-4;INLAND;f;2;1053
31051;BEZIMST-612;ALT10IMST-4;INLAND;f;0;637
31052;BEZIMST-612;ALT10IMST-4;AUSLAND;m;1;187
31053;BEZIMST-612;ALT10IMST-4;AUSLAND;m;3;65
31054;BEZIMST-612;ALT10IMST-4;AUSLAND;m;2;153
31055;BEZIMST-612;ALT10IMST-4;AUSLAND;m;0;218
31056;BEZIMST-612;ALT10IMST-4;AUSLAND;f;1;193
31057;BEZIMST-612;ALT10IMST-4;AUSLAND;f;3;78
31058;BEZIMST-612;ALT10IMST-4;AUSLAND;f;2;174
31059;BEZIMST-612;ALT10IMST-4;AUSLAND;f;0;220
31060;BEZIMST-612;ALT10IMST-5;INLAND;m;1;1469
31061;BEZIMST-612;ALT10IMST-5;INLAND;m;3;729
31062;BEZIMST-612;ALT10IMST-5;INLAND;m;2;786
31063;BEZIMST-612;ALT10IMST-5;INLAND;m;0;826
31064;BEZIMST-612;ALT10IMST-5;INLAND;f;1;1363
31065;BEZIMST-612;ALT10IMST-5;INLAND;f;3;870
31066;BEZIMST-612;ALT10IMST-5;INLAND;f;2;908
31067;BEZIMST-612;ALT10IMST-5;INLAND;f;0;632
31068;BEZIMST-612;ALT10IMST-5;AUSLAND;m;1;306
31069;BEZIMST-612;ALT10IMST-5;AUSLAND;m;3;90
31070;BEZIMST-612;ALT10IMST-5;AUSLAND;m;2;186
31071;BEZIMST-612;ALT10IMST-5;AUSLAND;m;0;253
31072;BEZIMST-612;ALT10IMST-5;AUSLAND;f;1;317
31073;BEZIMST-612;ALT10IMST-5;AUSLAND;f;3;121
31074;BEZIMST-612;ALT10IMST-5;AUSLAND;f;2;214
31075;BEZIMST-612;ALT10IMST-5;AUSLAND;f;0;250
31076;BEZIMST-612;ALT10IMST-6;INLAND;m;1;2315
31077;BEZIMST-612;ALT10IMST-6;INLAND;m;3;791
31078;BEZIMST-612;ALT10IMST-6;INLAND;m;2;678
31079;BEZIMST-612;ALT10IMST-6;INLAND;m;0;763
31080;BEZIMST-612;ALT10IMST-6;INLAND;f;1;2219
31081;BEZIMST-612;ALT10IMST-6;INLAND;f;3;953
31082;BEZIMST-612;ALT10IMST-6;INLAND;f;2;761
31083;BEZIMST-612;ALT10IMST-6;INLAND;f;0;671
31084;BEZIMST-612;ALT10IMST-6;AUSLAND;m;1;340
31085;BEZIMST-612;ALT10IMST-6;AUSLAND;m;3;69
31086;BEZIMST-612;ALT10IMST-6;AUSLAND;m;2;126
31087;BEZIMST-612;ALT10IMST-6;AUSLAND;m;0;201
31088;BEZIMST-612;ALT10IMST-6;AUSLAND;f;1;405
31089;BEZIMST-612;ALT10IMST-6;AUSLAND;f;3;124
31090;BEZIMST-612;ALT10IMST-6;AUSLAND;f;2;146
31091;BEZIMST-612;ALT10IMST-6;AUSLAND;f;0;204
31092;BEZIMST-612;ALT10IMST-7;INLAND;m;1;3400
31093;BEZIMST-612;ALT10IMST-7;INLAND;m;3;796
31094;BEZIMST-612;ALT10IMST-7;INLAND;m;2;500
31095;BEZIMST-612;ALT10IMST-7;INLAND;m;0;822
31096;BEZIMST-612;ALT10IMST-7;INLAND;f;1;3469
31097;BEZIMST-612;ALT10IMST-7;INLAND;f;3;933
31098;BEZIMST-612;ALT10IMST-7;INLAND;f;2;606
31099;BEZIMST-612;ALT10IMST-7;INLAND;f;0;866
31100;BEZIMST-612;ALT10IMST-7;AUSLAND;m;1;293
31101;BEZIMST-612;ALT10IMST-7;AUSLAND;m;3;44
31102;BEZIMST-612;ALT10IMST-7;AUSLAND;m;2;69
31103;BEZIMST-612;ALT10IMST-7;AUSLAND;m;0;154
31104;BEZIMST-612;ALT10IMST-7;AUSLAND;f;1;289
31105;BEZIMST-612;ALT10IMST-7;AUSLAND;f;3;48
31106;BEZIMST-612;ALT10IMST-7;AUSLAND;f;2;81
31107;BEZIMST-612;ALT10IMST-7;AUSLAND;f;0;136
31108;BEZIMST-612;ALT10IMST-8;INLAND;m;1;3052
31109;BEZIMST-612;ALT10IMST-8;INLAND;m;3;529
31110;BEZIMST-612;ALT10IMST-8;INLAND;m;2;177
31111;BEZIMST-612;ALT10IMST-8;INLAND;m;0;443
31112;BEZIMST-612;ALT10IMST-8;INLAND;f;1;3239
31113;BEZIMST-612;ALT10IMST-8;INLAND;f;3;551
31114;BEZIMST-612;ALT10IMST-8;INLAND;f;2;237
31115;BEZIMST-612;ALT10IMST-8;INLAND;f;0;581
31116;BEZIMST-612;ALT10IMST-8;AUSLAND;m;1;183
31117;BEZIMST-612;ALT10IMST-8;AUSLAND;m;3;22
31118;BEZIMST-612;ALT10IMST-8;AUSLAND;m;2;17
31119;BEZIMST-612;ALT10IMST-8;AUSLAND;m;0;88
31120;BEZIMST-612;ALT10IMST-8;AUSLAND;f;1;210
31121;BEZIMST-612;ALT10IMST-8;AUSLAND;f;3;30
31122;BEZIMST-612;ALT10IMST-8;AUSLAND;f;2;19
31123;BEZIMST-612;ALT10IMST-8;AUSLAND;f;0;77
31124;BEZIMST-612;ALT10IMST-9;INLAND;m;1;2110
31125;BEZIMST-612;ALT10IMST-9;INLAND;m;3;376
31126;BEZIMST-612;ALT10IMST-9;INLAND;m;2;58
31127;BEZIMST-612;ALT10IMST-9;INLAND;m;0;239
31128;BEZIMST-612;ALT10IMST-9;INLAND;f;1;2764
31129;BEZIMST-612;ALT10IMST-9;INLAND;f;3;390
31130;BEZIMST-612;ALT10IMST-9;INLAND;f;2;110
31131;BEZIMST-612;ALT10IMST-9;INLAND;f;0;396
31132;BEZIMST-612;ALT10IMST-9;AUSLAND;m;1;143
31133;BEZIMST-612;ALT10IMST-9;AUSLAND;m;3;19
31134;BEZIMST-612;ALT10IMST-9;AUSLAND;m;2;2
31135;BEZIMST-612;ALT10IMST-9;AUSLAND;m;0;25
31136;BEZIMST-612;ALT10IMST-9;AUSLAND;f;1;240
31137;BEZIMST-612;ALT10IMST-9;AUSLAND;f;3;37
31138;BEZIMST-612;ALT10IMST-9;AUSLAND;f;2;3
31139;BEZIMST-612;ALT10IMST-9;AUSLAND;f;0;43
31140;BEZIMST-612;ALT10IMST-10;INLAND;m;1;677
31141;BEZIMST-612;ALT10IMST-10;INLAND;m;3;122
31142;BEZIMST-612;ALT10IMST-10;INLAND;m;2;26
31143;BEZIMST-612;ALT10IMST-10;INLAND;m;0;76
31144;BEZIMST-612;ALT10IMST-10;INLAND;f;1;1153
31145;BEZIMST-612;ALT10IMST-10;INLAND;f;3;229
31146;BEZIMST-612;ALT10IMST-10;INLAND;f;2;66
31147;BEZIMST-612;ALT10IMST-10;INLAND;f;0;207
31148;BEZIMST-612;ALT10IMST-10;AUSLAND;m;1;50
31149;BEZIMST-612;ALT10IMST-10;AUSLAND;m;3;3
31150;BEZIMST-612;ALT10IMST-10;AUSLAND;m;2;1
31151;BEZIMST-612;ALT10IMST-10;AUSLAND;m;0;8
31152;BEZIMST-612;ALT10IMST-10;AUSLAND;f;1;80
31153;BEZIMST-612;ALT10IMST-10;AUSLAND;f;3;11
31154;BEZIMST-612;ALT10IMST-10;AUSLAND;f;2;5
31155;BEZIMST-612;ALT10IMST-10;AUSLAND;f;0;12
31427;BEZIMST-614;ALT10IMST-1;INLAND;m;1;3
31428;BEZIMST-614;ALT10IMST-1;INLAND;m;2;51
31429;BEZIMST-614;ALT10IMST-1;INLAND;m;0;451
31430;BEZIMST-614;ALT10IMST-1;INLAND;f;1;2
31431;BEZIMST-614;ALT10IMST-1;INLAND;f;2;49
31432;BEZIMST-614;ALT10IMST-1;INLAND;f;0;389
31433;BEZIMST-614;ALT10IMST-1;AUSLAND;m;0;2
31434;BEZIMST-614;ALT10IMST-1;AUSLAND;f;0;3
31435;BEZIMST-614;ALT10IMST-2;INLAND;m;1;200
31436;BEZIMST-614;ALT10IMST-2;INLAND;m;3;111
31437;BEZIMST-614;ALT10IMST-2;INLAND;m;2;440
31438;BEZIMST-614;ALT10IMST-2;INLAND;m;0;446
31439;BEZIMST-614;ALT10IMST-2;INLAND;f;1;180
31440;BEZIMST-614;ALT10IMST-2;INLAND;f;3;122
31441;BEZIMST-614;ALT10IMST-2;INLAND;f;2;407
31442;BEZIMST-614;ALT10IMST-2;INLAND;f;0;432
31443;BEZIMST-614;ALT10IMST-2;AUSLAND;m;1;4
31444;BEZIMST-614;ALT10IMST-2;AUSLAND;m;3;1
31445;BEZIMST-614;ALT10IMST-2;AUSLAND;m;2;10
31446;BEZIMST-614;ALT10IMST-2;AUSLAND;m;0;18
31447;BEZIMST-614;ALT10IMST-2;AUSLAND;f;1;7
31448;BEZIMST-614;ALT10IMST-2;AUSLAND;f;2;12
31449;BEZIMST-614;ALT10IMST-2;AUSLAND;f;0;19
31450;BEZIMST-614;ALT10IMST-3;INLAND;m;1;508
31451;BEZIMST-614;ALT10IMST-3;INLAND;m;3;225
31452;BEZIMST-614;ALT10IMST-3;INLAND;m;2;307
31453;BEZIMST-614;ALT10IMST-3;INLAND;m;0;219
31454;BEZIMST-614;ALT10IMST-3;INLAND;f;1;429
31455;BEZIMST-614;ALT10IMST-3;INLAND;f;3;277
31456;BEZIMST-614;ALT10IMST-3;INLAND;f;2;332
31457;BEZIMST-614;ALT10IMST-3;INLAND;f;0;144
31458;BEZIMST-614;ALT10IMST-3;AUSLAND;m;1;18
31459;BEZIMST-614;ALT10IMST-3;AUSLAND;m;3;12
31460;BEZIMST-614;ALT10IMST-3;AUSLAND;m;2;16
31461;BEZIMST-614;ALT10IMST-3;AUSLAND;m;0;13
31462;BEZIMST-614;ALT10IMST-3;AUSLAND;f;1;18
31463;BEZIMST-614;ALT10IMST-3;AUSLAND;f;3;9
31464;BEZIMST-614;ALT10IMST-3;AUSLAND;f;2;8
31465;BEZIMST-614;ALT10IMST-3;AUSLAND;f;0;11
31466;BEZIMST-614;ALT10IMST-4;INLAND;m;1;615
31467;BEZIMST-614;ALT10IMST-4;INLAND;m;3;256
31468;BEZIMST-614;ALT10IMST-4;INLAND;m;2;284
31469;BEZIMST-614;ALT10IMST-4;INLAND;m;0;239
31470;BEZIMST-614;ALT10IMST-4;INLAND;f;1;484
31471;BEZIMST-614;ALT10IMST-4;INLAND;f;3;295
31472;BEZIMST-614;ALT10IMST-4;INLAND;f;2;318
31473;BEZIMST-614;ALT10IMST-4;INLAND;f;0;160
31474;BEZIMST-614;ALT10IMST-4;AUSLAND;m;1;28
31475;BEZIMST-614;ALT10IMST-4;AUSLAND;m;3;5
31476;BEZIMST-614;ALT10IMST-4;AUSLAND;m;2;6
31477;BEZIMST-614;ALT10IMST-4;AUSLAND;m;0;21
31478;BEZIMST-614;ALT10IMST-4;AUSLAND;f;1;40
31479;BEZIMST-614;ALT10IMST-4;AUSLAND;f;3;16
31480;BEZIMST-614;ALT10IMST-4;AUSLAND;f;2;15
31481;BEZIMST-614;ALT10IMST-4;AUSLAND;f;0;14
31482;BEZIMST-614;ALT10IMST-5;INLAND;m;1;683
31483;BEZIMST-614;ALT10IMST-5;INLAND;m;3;300
31484;BEZIMST-614;ALT10IMST-5;INLAND;m;2;267
31485;BEZIMST-614;ALT10IMST-5;INLAND;m;0;240
31486;BEZIMST-614;ALT10IMST-5;INLAND;f;1;585
31487;BEZIMST-614;ALT10IMST-5;INLAND;f;3;344
31488;BEZIMST-614;ALT10IMST-5;INLAND;f;2;292
31489;BEZIMST-614;ALT10IMST-5;INLAND;f;0;158
31490;BEZIMST-614;ALT10IMST-5;AUSLAND;m;1;46
31491;BEZIMST-614;ALT10IMST-5;AUSLAND;m;3;11
31492;BEZIMST-614;ALT10IMST-5;AUSLAND;m;2;11
31493;BEZIMST-614;ALT10IMST-5;AUSLAND;m;0;28
31494;BEZIMST-614;ALT10IMST-5;AUSLAND;f;1;51
31495;BEZIMST-614;ALT10IMST-5;AUSLAND;f;3;24
31496;BEZIMST-614;ALT10IMST-5;AUSLAND;f;2;22
31497;BEZIMST-614;ALT10IMST-5;AUSLAND;f;0;27
31498;BEZIMST-614;ALT10IMST-6;INLAND;m;1;949
31499;BEZIMST-614;ALT10IMST-6;INLAND;m;3;326
31500;BEZIMST-614;ALT10IMST-6;INLAND;m;2;243
31501;BEZIMST-614;ALT10IMST-6;INLAND;m;0;285
31502;BEZIMST-614;ALT10IMST-6;INLAND;f;1;837
31503;BEZIMST-614;ALT10IMST-6;INLAND;f;3;425
31504;BEZIMST-614;ALT10IMST-6;INLAND;f;2;257
31505;BEZIMST-614;ALT10IMST-6;INLAND;f;0;193
