C-BEZIMST-0;C-ALTGRIMST-0;C-GLIMST-0;C-C11-0;C-IMST-0;F-DATA
BEZIMST-603;ALT10IMST-1;GLIMST-1;C11-2;IMST-4;939
BEZIMST-603;ALT10IMST-1;GLIMST-2;C11-1;IMST-3;1
BEZIMST-603;ALT10IMST-1;GLIMST-2;C11-1;IMST-4;8
BEZIMST-603;ALT10IMST-1;GLIMST-2;C11-2;IMST-3;1
BEZIMST-603;ALT10IMST-1;GLIMST-2;C11-2;IMST-4;9
BEZIMST-603;ALT10IMST-2;GLIMST-1;C11-1;IMST-1;279
BEZIMST-603;ALT10IMST-2;GLIMST-1;C11-1;IMST-2;254
BEZIMST-603;ALT10IMST-2;GLIMST-1;C11-1;IMST-3;1127
BEZIMST-603;ALT10IMST-2;GLIMST-1;C11-1;IMST-4;978
BEZIMST-603;ALT10IMST-2;GLIMST-1;C11-2;IMST-1;283
BEZIMST-603;ALT10IMST-2;GLIMST-1;C11-2;IMST-2;248
BEZIMST-603;ALT10IMST-2;GLIMST-1;C11-2;IMST-3;1063
BEZIMST-603;ALT10IMST-2;GLIMST-1;C11-2;IMST-4;918
BEZIMST-603;ALT10IMST-2;GLIMST-2;C11-1;IMST-1;14
BEZIMST-603;ALT10IMST-2;GLIMST-2;C11-1;IMST-2;6
BEZIMST-603;ALT10IMST-2;GLIMST-2;C11-1;IMST-3;53
BEZIMST-603;ALT10IMST-2;GLIMST-2;C11-1;IMST-4;47
BEZIMST-603;ALT10IMST-2;GLIMST-2;C11-2;IMST-1;13
BEZIMST-603;ALT10IMST-2;GLIMST-2;C11-2;IMST-2;8
BEZIMST-603;ALT10IMST-2;GLIMST-2;C11-2;IMST-3;34
BEZIMST-603;ALT10IMST-2;GLIMST-2;C11-2;IMST-4;48
BEZIMST-603;ALT10IMST-3;GLIMST-1;C11-1;IMST-1;940
BEZIMST-603;ALT10IMST-3;GLIMST-1;C11-1;IMST-2;538
BEZIMST-603;ALT10IMST-3;GLIMST-1;C11-1;IMST-3;691
BEZIMST-603;ALT10IMST-3;GLIMST-1;C11-1;IMST-4;494
BEZIMST-603;ALT10IMST-3;GLIMST-1;C11-2;IMST-1;864
BEZIMST-603;ALT10IMST-3;GLIMST-1;C11-2;IMST-2;661
BEZIMST-603;ALT10IMST-3;GLIMST-1;C11-2;IMST-3;660
BEZIMST-603;ALT10IMST-3;GLIMST-1;C11-2;IMST-4;310
BEZIMST-603;ALT10IMST-3;GLIMST-2;C11-1;IMST-1;50
BEZIMST-603;ALT10IMST-3;GLIMST-2;C11-1;IMST-2;17
BEZIMST-603;ALT10IMST-3;GLIMST-2;C11-1;IMST-3;25
BEZIMST-603;ALT10IMST-3;GLIMST-2;C11-1;IMST-4;49
BEZIMST-603;ALT10IMST-3;GLIMST-2;C11-2;IMST-1;45
BEZIMST-603;ALT10IMST-3;GLIMST-2;C11-2;IMST-2;16
BEZIMST-603;ALT10IMST-3;GLIMST-2;C11-2;IMST-3;30
BEZIMST-603;ALT10IMST-3;GLIMST-2;C11-2;IMST-4;29
BEZIMST-603;ALT10IMST-4;GLIMST-1;C11-1;IMST-1;1149
BEZIMST-603;ALT10IMST-4;GLIMST-1;C11-1;IMST-2;517
BEZIMST-603;ALT10IMST-4;GLIMST-1;C11-1;IMST-3;763
BEZIMST-603;ALT10IMST-4;GLIMST-1;C11-1;IMST-4;675
BEZIMST-603;ALT10IMST-4;GLIMST-1;C11-2;IMST-1;906
BEZIMST-603;ALT10IMST-4;GLIMST-1;C11-2;IMST-2;621
BEZIMST-603;ALT10IMST-4;GLIMST-1;C11-2;IMST-3;821
BEZIMST-603;ALT10IMST-4;GLIMST-1;C11-2;IMST-4;496
BEZIMST-603;ALT10IMST-4;GLIMST-2;C11-1;IMST-1;74
BEZIMST-603;ALT10IMST-4;GLIMST-2;C11-1;IMST-2;28
BEZIMST-603;ALT10IMST-4;GLIMST-2;C11-1;IMST-3;54
BEZIMST-603;ALT10IMST-4;GLIMST-2;C11-1;IMST-4;61
BEZIMST-603;ALT10IMST-4;GLIMST-2;C11-2;IMST-1;100
BEZIMST-603;ALT10IMST-4;GLIMST-2;C11-2;IMST-2;43
BEZIMST-603;ALT10IMST-4;GLIMST-2;C11-2;IMST-3;46
BEZIMST-603;ALT10IMST-4;GLIMST-2;C11-2;IMST-4;66
BEZIMST-603;ALT10IMST-5;GLIMST-1;C11-1;IMST-1;1300
BEZIMST-603;ALT10IMST-5;GLIMST-1;C11-1;IMST-2;666
BEZIMST-603;ALT10IMST-5;GLIMST-1;C11-1;IMST-3;749
BEZIMST-603;ALT10IMST-5;GLIMST-1;C11-1;IMST-4;646
BEZIMST-603;ALT10IMST-5;GLIMST-1;C11-2;IMST-1;1141
BEZIMST-603;ALT10IMST-5;GLIMST-1;C11-2;IMST-2;851
BEZIMST-603;ALT10IMST-5;GLIMST-1;C11-2;IMST-3;825
BEZIMST-603;ALT10IMST-5;GLIMST-1;C11-2;IMST-4;470
BEZIMST-603;ALT10IMST-5;GLIMST-2;C11-1;IMST-1;142
BEZIMST-603;ALT10IMST-5;GLIMST-2;C11-1;IMST-2;56
BEZIMST-603;ALT10IMST-5;GLIMST-2;C11-1;IMST-3;57
BEZIMST-603;ALT10IMST-5;GLIMST-2;C11-1;IMST-4;103
BEZIMST-603;ALT10IMST-5;GLIMST-2;C11-2;IMST-1;165
BEZIMST-603;ALT10IMST-5;GLIMST-2;C11-2;IMST-2;78
BEZIMST-603;ALT10IMST-5;GLIMST-2;C11-2;IMST-3;92
BEZIMST-603;ALT10IMST-5;GLIMST-2;C11-2;IMST-4;95
BEZIMST-603;ALT10IMST-6;GLIMST-1;C11-1;IMST-1;2138
BEZIMST-603;ALT10IMST-6;GLIMST-1;C11-1;IMST-2;787
BEZIMST-603;ALT10IMST-6;GLIMST-1;C11-1;IMST-3;671
BEZIMST-603;ALT10IMST-6;GLIMST-1;C11-1;IMST-4;652
BEZIMST-603;ALT10IMST-6;GLIMST-1;C11-2;IMST-1;1930
BEZIMST-603;ALT10IMST-6;GLIMST-1;C11-2;IMST-2;891
BEZIMST-603;ALT10IMST-6;GLIMST-1;C11-2;IMST-3;656
BEZIMST-603;ALT10IMST-6;GLIMST-1;C11-2;IMST-4;567
BEZIMST-603;ALT10IMST-6;GLIMST-2;C11-1;IMST-1;153
BEZIMST-603;ALT10IMST-6;GLIMST-2;C11-1;IMST-2;47
BEZIMST-603;ALT10IMST-6;GLIMST-2;C11-1;IMST-3;51
BEZIMST-603;ALT10IMST-6;GLIMST-2;C11-1;IMST-4;88
BEZIMST-603;ALT10IMST-6;GLIMST-2;C11-2;IMST-1;198
BEZIMST-603;ALT10IMST-6;GLIMST-2;C11-2;IMST-2;79
BEZIMST-603;ALT10IMST-6;GLIMST-2;C11-2;IMST-3;67
BEZIMST-603;ALT10IMST-6;GLIMST-2;C11-2;IMST-4;96
BEZIMST-603;ALT10IMST-7;GLIMST-1;C11-1;IMST-1;2936
BEZIMST-603;ALT10IMST-7;GLIMST-1;C11-1;IMST-2;762
BEZIMST-603;ALT10IMST-7;GLIMST-1;C11-1;IMST-3;485
BEZIMST-603;ALT10IMST-7;GLIMST-1;C11-1;IMST-4;707
BEZIMST-603;ALT10IMST-7;GLIMST-1;C11-2;IMST-1;2892
BEZIMST-603;ALT10IMST-7;GLIMST-1;C11-2;IMST-2;822
BEZIMST-603;ALT10IMST-7;GLIMST-1;C11-2;IMST-3;524
BEZIMST-603;ALT10IMST-7;GLIMST-1;C11-2;IMST-4;660
BEZIMST-603;ALT10IMST-7;GLIMST-2;C11-1;IMST-1;147
BEZIMST-603;ALT10IMST-7;GLIMST-2;C11-1;IMST-2;30
BEZIMST-603;ALT10IMST-7;GLIMST-2;C11-1;IMST-3;22
BEZIMST-603;ALT10IMST-7;GLIMST-2;C11-1;IMST-4;64
BEZIMST-603;ALT10IMST-7;GLIMST-2;C11-2;IMST-1;148
BEZIMST-603;ALT10IMST-7;GLIMST-2;C11-2;IMST-2;37
BEZIMST-603;ALT10IMST-7;GLIMST-2;C11-2;IMST-3;27
BEZIMST-603;ALT10IMST-7;GLIMST-2;C11-2;IMST-4;51
BEZIMST-603;ALT10IMST-8;GLIMST-1;C11-1;IMST-1;2380
BEZIMST-603;ALT10IMST-8;GLIMST-1;C11-1;IMST-2;475
BEZIMST-603;ALT10IMST-8;GLIMST-1;C11-1;IMST-3;160
BEZIMST-603;ALT10IMST-8;GLIMST-1;C11-1;IMST-4;368
BEZIMST-603;ALT10IMST-8;GLIMST-1;C11-2;IMST-1;2530
BEZIMST-603;ALT10IMST-8;GLIMST-1;C11-2;IMST-2;448
BEZIMST-603;ALT10IMST-8;GLIMST-1;C11-2;IMST-3;168
BEZIMST-603;ALT10IMST-8;GLIMST-1;C11-2;IMST-4;388
BEZIMST-603;ALT10IMST-8;GLIMST-2;C11-1;IMST-1;84
BEZIMST-603;ALT10IMST-8;GLIMST-2;C11-1;IMST-2;13
BEZIMST-603;ALT10IMST-8;GLIMST-2;C11-1;IMST-3;6
BEZIMST-603;ALT10IMST-8;GLIMST-2;C11-1;IMST-4;17
BEZIMST-603;ALT10IMST-8;GLIMST-2;C11-2;IMST-1;116
BEZIMST-603;ALT10IMST-8;GLIMST-2;C11-2;IMST-2;13
BEZIMST-603;ALT10IMST-8;GLIMST-2;C11-2;IMST-3;9
BEZIMST-603;ALT10IMST-8;GLIMST-2;C11-2;IMST-4;33
BEZIMST-603;ALT10IMST-9;GLIMST-1;C11-1;IMST-1;1543
BEZIMST-603;ALT10IMST-9;GLIMST-1;C11-1;IMST-2;240
BEZIMST-603;ALT10IMST-9;GLIMST-1;C11-1;IMST-3;48
BEZIMST-603;ALT10IMST-9;GLIMST-1;C11-1;IMST-4;147
BEZIMST-603;ALT10IMST-9;GLIMST-1;C11-2;IMST-1;1865
BEZIMST-603;ALT10IMST-9;GLIMST-1;C11-2;IMST-2;289
BEZIMST-603;ALT10IMST-9;GLIMST-1;C11-2;IMST-3;72
BEZIMST-603;ALT10IMST-9;GLIMST-1;C11-2;IMST-4;249
BEZIMST-603;ALT10IMST-9;GLIMST-2;C11-1;IMST-1;86
BEZIMST-603;ALT10IMST-9;GLIMST-2;C11-1;IMST-2;13
BEZIMST-603;ALT10IMST-9;GLIMST-2;C11-1;IMST-3;4
BEZIMST-603;ALT10IMST-9;GLIMST-2;C11-1;IMST-4;13
BEZIMST-603;ALT10IMST-9;GLIMST-2;C11-2;IMST-1;135
BEZIMST-603;ALT10IMST-9;GLIMST-2;C11-2;IMST-2;19
BEZIMST-603;ALT10IMST-9;GLIMST-2;C11-2;IMST-3;8
BEZIMST-603;ALT10IMST-9;GLIMST-2;C11-2;IMST-4;16
BEZIMST-603;ALT10IMST-10;GLIMST-1;C11-1;IMST-1;441
BEZIMST-603;ALT10IMST-10;GLIMST-1;C11-1;IMST-2;93
BEZIMST-603;ALT10IMST-10;GLIMST-1;C11-1;IMST-3;7
BEZIMST-603;ALT10IMST-10;GLIMST-1;C11-1;IMST-4;53
BEZIMST-603;ALT10IMST-10;GLIMST-1;C11-2;IMST-1;866
BEZIMST-603;ALT10IMST-10;GLIMST-1;C11-2;IMST-2;165
BEZIMST-603;ALT10IMST-10;GLIMST-1;C11-2;IMST-3;49
BEZIMST-603;ALT10IMST-10;GLIMST-1;C11-2;IMST-4;151
BEZIMST-603;ALT10IMST-10;GLIMST-2;C11-1;IMST-1;32
BEZIMST-603;ALT10IMST-10;GLIMST-2;C11-1;IMST-2;7
BEZIMST-603;ALT10IMST-10;GLIMST-2;C11-1;IMST-4;2
BEZIMST-603;ALT10IMST-10;GLIMST-2;C11-2;IMST-1;42
BEZIMST-603;ALT10IMST-10;GLIMST-2;C11-2;IMST-2;8
BEZIMST-603;ALT10IMST-10;GLIMST-2;C11-2;IMST-3;3
BEZIMST-603;ALT10IMST-10;GLIMST-2;C11-2;IMST-4;6
BEZIMST-606;ALTGRIMST-1;GLIMST-1;C11-1;IMST-1;5
BEZIMST-606;ALTGRIMST-1;GLIMST-1;C11-1;IMST-3;556
BEZIMST-606;ALTGRIMST-1;GLIMST-1;C11-1;IMST-4;3066
BEZIMST-606;ALTGRIMST-1;GLIMST-1;C11-2;IMST-1;8
BEZIMST-606;ALTGRIMST-1;GLIMST-1;C11-2;IMST-2;1
BEZIMST-606;ALTGRIMST-1;GLIMST-1;C11-2;IMST-3;531
BEZIMST-606;ALTGRIMST-1;GLIMST-1;C11-2;IMST-4;2808
BEZIMST-606;ALTGRIMST-1;GLIMST-2;C11-1;IMST-3;4
BEZIMST-606;ALTGRIMST-1;GLIMST-2;C11-1;IMST-4;37
BEZIMST-606;ALTGRIMST-1;GLIMST-2;C11-2;IMST-3;2
BEZIMST-606;ALTGRIMST-1;GLIMST-2;C11-2;IMST-4;35
BEZIMST-606;ALTGRIMST-2;GLIMST-1;C11-1;IMST-1;579
BEZIMST-606;ALTGRIMST-2;GLIMST-1;C11-1;IMST-2;323
BEZIMST-606;ALTGRIMST-2;GLIMST-1;C11-1;IMST-3;1474
BEZIMST-606;ALTGRIMST-2;GLIMST-1;C11-1;IMST-4;1741
BEZIMST-606;ALTGRIMST-2;GLIMST-1;C11-2;IMST-1;502
BEZIMST-606;ALTGRIMST-2;GLIMST-1;C11-2;IMST-2;296
BEZIMST-606;ALTGRIMST-2;GLIMST-1;C11-2;IMST-3;1281
BEZIMST-606;ALTGRIMST-2;GLIMST-1;C11-2;IMST-4;1636
BEZIMST-606;ALTGRIMST-2;GLIMST-2;C11-1;IMST-1;14
BEZIMST-606;ALTGRIMST-2;GLIMST-2;C11-1;IMST-2;11
BEZIMST-606;ALTGRIMST-2;GLIMST-2;C11-1;IMST-3;50
BEZIMST-606;ALTGRIMST-2;GLIMST-2;C11-1;IMST-4;83
BEZIMST-606;ALTGRIMST-2;GLIMST-2;C11-2;IMST-1;13
BEZIMST-606;ALTGRIMST-2;GLIMST-2;C11-2;IMST-2;8
BEZIMST-606;ALTGRIMST-2;GLIMST-2;C11-2;IMST-3;39
BEZIMST-606;ALTGRIMST-2;GLIMST-2;C11-2;IMST-4;82
BEZIMST-606;ALTGRIMST-3;GLIMST-1;C11-1;IMST-1;741
BEZIMST-606;ALTGRIMST-3;GLIMST-1;C11-1;IMST-2;618
BEZIMST-606;ALTGRIMST-3;GLIMST-1;C11-1;IMST-3;1436
BEZIMST-606;ALTGRIMST-3;GLIMST-1;C11-1;IMST-4;881
BEZIMST-606;ALTGRIMST-3;GLIMST-1;C11-2;IMST-1;788
BEZIMST-606;ALTGRIMST-3;GLIMST-1;C11-2;IMST-2;574
BEZIMST-606;ALTGRIMST-3;GLIMST-1;C11-2;IMST-3;1423
BEZIMST-606;ALTGRIMST-3;GLIMST-1;C11-2;IMST-4;883
BEZIMST-606;ALTGRIMST-3;GLIMST-2;C11-1;IMST-1;39
BEZIMST-606;ALTGRIMST-3;GLIMST-2;C11-1;IMST-2;25
BEZIMST-606;ALTGRIMST-3;GLIMST-2;C11-1;IMST-3;114
BEZIMST-606;ALTGRIMST-3;GLIMST-2;C11-1;IMST-4;104
BEZIMST-606;ALTGRIMST-3;GLIMST-2;C11-2;IMST-1;32
BEZIMST-606;ALTGRIMST-3;GLIMST-2;C11-2;IMST-2;20
BEZIMST-606;ALTGRIMST-3;GLIMST-2;C11-2;IMST-3;111
BEZIMST-606;ALTGRIMST-3;GLIMST-2;C11-2;IMST-4;88
BEZIMST-606;ALTGRIMST-4;GLIMST-1;C11-1;IMST-1;1229
BEZIMST-606;ALTGRIMST-4;GLIMST-1;C11-1;IMST-2;820
BEZIMST-606;ALTGRIMST-4;GLIMST-1;C11-1;IMST-3;1004
BEZIMST-606;ALTGRIMST-4;GLIMST-1;C11-1;IMST-4;530
BEZIMST-606;ALTGRIMST-4;GLIMST-1;C11-2;IMST-1;1085
BEZIMST-606;ALTGRIMST-4;GLIMST-1;C11-2;IMST-2;934
BEZIMST-606;ALTGRIMST-4;GLIMST-1;C11-2;IMST-3;957
BEZIMST-606;ALTGRIMST-4;GLIMST-1;C11-2;IMST-4;386
BEZIMST-606;ALTGRIMST-4;GLIMST-2;C11-1;IMST-1;72
BEZIMST-606;ALTGRIMST-4;GLIMST-2;C11-1;IMST-2;47
BEZIMST-606;ALTGRIMST-4;GLIMST-2;C11-1;IMST-3;95
BEZIMST-606;ALTGRIMST-4;GLIMST-2;C11-1;IMST-4;89
BEZIMST-606;ALTGRIMST-4;GLIMST-2;C11-2;IMST-1;64
BEZIMST-606;ALTGRIMST-4;GLIMST-2;C11-2;IMST-2;40
BEZIMST-606;ALTGRIMST-4;GLIMST-2;C11-2;IMST-3;63
BEZIMST-606;ALTGRIMST-4;GLIMST-2;C11-2;IMST-4;74
BEZIMST-606;ALTGRIMST-5;GLIMST-1;C11-1;IMST-1;1305
BEZIMST-606;ALTGRIMST-5;GLIMST-1;C11-1;IMST-2;687
BEZIMST-606;ALTGRIMST-5;GLIMST-1;C11-1;IMST-3;631
BEZIMST-606;ALTGRIMST-5;GLIMST-1;C11-1;IMST-4;506
BEZIMST-606;ALTGRIMST-5;GLIMST-1;C11-2;IMST-1;1188
BEZIMST-606;ALTGRIMST-5;GLIMST-1;C11-2;IMST-2;749
BEZIMST-606;ALTGRIMST-5;GLIMST-1;C11-2;IMST-3;632
BEZIMST-606;ALTGRIMST-5;GLIMST-1;C11-2;IMST-4;375
BEZIMST-606;ALTGRIMST-5;GLIMST-2;C11-1;IMST-1;101
BEZIMST-606;ALTGRIMST-5;GLIMST-2;C11-1;IMST-2;40
BEZIMST-606;ALTGRIMST-5;GLIMST-2;C11-1;IMST-3;67
BEZIMST-606;ALTGRIMST-5;GLIMST-2;C11-1;IMST-4;103
BEZIMST-606;ALTGRIMST-5;GLIMST-2;C11-2;IMST-1;80
BEZIMST-606;ALTGRIMST-5;GLIMST-2;C11-2;IMST-2;28
BEZIMST-606;ALTGRIMST-5;GLIMST-2;C11-2;IMST-3;65
BEZIMST-606;ALTGRIMST-5;GLIMST-2;C11-2;IMST-4;92
BEZIMST-606;ALTGRIMST-6;GLIMST-1;C11-1;IMST-1;1373
BEZIMST-606;ALTGRIMST-6;GLIMST-1;C11-1;IMST-2;760
BEZIMST-606;ALTGRIMST-6;GLIMST-1;C11-1;IMST-3;733
BEZIMST-606;ALTGRIMST-6;GLIMST-1;C11-1;IMST-4;652
BEZIMST-606;ALTGRIMST-6;GLIMST-1;C11-2;IMST-1;1200
BEZIMST-606;ALTGRIMST-6;GLIMST-1;C11-2;IMST-2;779
BEZIMST-606;ALTGRIMST-6;GLIMST-1;C11-2;IMST-3;742
BEZIMST-606;ALTGRIMST-6;GLIMST-1;C11-2;IMST-4;478
BEZIMST-606;ALTGRIMST-6;GLIMST-2;C11-1;IMST-1;123
BEZIMST-606;ALTGRIMST-6;GLIMST-2;C11-1;IMST-2;36
BEZIMST-606;ALTGRIMST-6;GLIMST-2;C11-1;IMST-3;107
BEZIMST-606;ALTGRIMST-6;GLIMST-2;C11-1;IMST-4;234
BEZIMST-606;ALTGRIMST-6;GLIMST-2;C11-2;IMST-1;124
BEZIMST-606;ALTGRIMST-6;GLIMST-2;C11-2;IMST-2;39
BEZIMST-606;ALTGRIMST-6;GLIMST-2;C11-2;IMST-3;138
BEZIMST-606;ALTGRIMST-6;GLIMST-2;C11-2;IMST-4;194
BEZIMST-606;ALTGRIMST-7;GLIMST-1;C11-1;IMST-1;1591
BEZIMST-606;ALTGRIMST-7;GLIMST-1;C11-1;IMST-2;835
BEZIMST-606;ALTGRIMST-7;GLIMST-1;C11-1;IMST-3;749
BEZIMST-606;ALTGRIMST-7;GLIMST-1;C11-1;IMST-4;678
BEZIMST-606;ALTGRIMST-7;GLIMST-1;C11-2;IMST-1;1519
BEZIMST-606;ALTGRIMST-7;GLIMST-1;C11-2;IMST-2;1000
BEZIMST-606;ALTGRIMST-7;GLIMST-1;C11-2;IMST-3;926
BEZIMST-606;ALTGRIMST-7;GLIMST-1;C11-2;IMST-4;522
BEZIMST-606;ALTGRIMST-7;GLIMST-2;C11-1;IMST-1;251
BEZIMST-606;ALTGRIMST-7;GLIMST-2;C11-1;IMST-2;80
BEZIMST-606;ALTGRIMST-7;GLIMST-2;C11-1;IMST-3;225
BEZIMST-606;ALTGRIMST-7;GLIMST-2;C11-1;IMST-4;311
BEZIMST-606;ALTGRIMST-7;GLIMST-2;C11-2;IMST-1;281
BEZIMST-606;ALTGRIMST-7;GLIMST-2;C11-2;IMST-2;136
BEZIMST-606;ALTGRIMST-7;GLIMST-2;C11-2;IMST-3;274
BEZIMST-606;ALTGRIMST-7;GLIMST-2;C11-2;IMST-4;284
BEZIMST-606;ALTGRIMST-8;GLIMST-1;C11-1;IMST-1;1887
BEZIMST-606;ALTGRIMST-8;GLIMST-1;C11-1;IMST-2;1113
BEZIMST-606;ALTGRIMST-8;GLIMST-1;C11-1;IMST-3;757
BEZIMST-606;ALTGRIMST-8;GLIMST-1;C11-1;IMST-4;642
BEZIMST-606;ALTGRIMST-8;GLIMST-1;C11-2;IMST-1;1695
BEZIMST-606;ALTGRIMST-8;GLIMST-1;C11-2;IMST-2;1258
BEZIMST-606;ALTGRIMST-8;GLIMST-1;C11-2;IMST-3;926
BEZIMST-606;ALTGRIMST-8;GLIMST-1;C11-2;IMST-4;570
BEZIMST-606;ALTGRIMST-8;GLIMST-2;C11-1;IMST-1;332
BEZIMST-606;ALTGRIMST-8;GLIMST-2;C11-1;IMST-2;104
BEZIMST-606;ALTGRIMST-8;GLIMST-2;C11-1;IMST-3;237
BEZIMST-606;ALTGRIMST-8;GLIMST-2;C11-1;IMST-4;303
BEZIMST-606;ALTGRIMST-8;GLIMST-2;C11-2;IMST-1;355
BEZIMST-606;ALTGRIMST-8;GLIMST-2;C11-2;IMST-2;179
BEZIMST-606;ALTGRIMST-8;GLIMST-2;C11-2;IMST-3;317
BEZIMST-606;ALTGRIMST-8;GLIMST-2;C11-2;IMST-4;236
BEZIMST-606;ALTGRIMST-9;GLIMST-1;C11-1;IMST-1;2041
BEZIMST-606;ALTGRIMST-9;GLIMST-1;C11-1;IMST-2;1126
BEZIMST-606;ALTGRIMST-9;GLIMST-1;C11-1;IMST-3;725
BEZIMST-606;ALTGRIMST-9;GLIMST-1;C11-1;IMST-4;630
BEZIMST-606;ALTGRIMST-9;GLIMST-1;C11-2;IMST-1;1897
BEZIMST-606;ALTGRIMST-9;GLIMST-1;C11-2;IMST-2;1372
BEZIMST-606;ALTGRIMST-9;GLIMST-1;C11-2;IMST-3;771
BEZIMST-606;ALTGRIMST-9;GLIMST-1;C11-2;IMST-4;497
BEZIMST-606;ALTGRIMST-9;GLIMST-2;C11-1;IMST-1;332
BEZIMST-606;ALTGRIMST-9;GLIMST-2;C11-1;IMST-2;138
BEZIMST-606;ALTGRIMST-9;GLIMST-2;C11-1;IMST-3;215
BEZIMST-606;ALTGRIMST-9;GLIMST-2;C11-1;IMST-4;297
BEZIMST-606;ALTGRIMST-9;GLIMST-2;C11-2;IMST-1;376
BEZIMST-606;ALTGRIMST-9;GLIMST-2;C11-2;IMST-2;239
BEZIMST-606;ALTGRIMST-9;GLIMST-2;C11-2;IMST-3;256
BEZIMST-606;ALTGRIMST-9;GLIMST-2;C11-2;IMST-4;222
BEZIMST-606;ALTGRIMST-10;GLIMST-1;C11-1;IMST-1;2289
BEZIMST-606;ALTGRIMST-10;GLIMST-1;C11-1;IMST-2;1127
BEZIMST-606;ALTGRIMST-10;GLIMST-1;C11-1;IMST-3;650
BEZIMST-606;ALTGRIMST-10;GLIMST-1;C11-1;IMST-4;573
BEZIMST-606;ALTGRIMST-10;GLIMST-1;C11-2;IMST-1;2136
BEZIMST-606;ALTGRIMST-10;GLIMST-1;C11-2;IMST-2;1207
BEZIMST-606;ALTGRIMST-10;GLIMST-1;C11-2;IMST-3;718
BEZIMST-606;ALTGRIMST-10;GLIMST-1;C11-2;IMST-4;483
BEZIMST-606;ALTGRIMST-10;GLIMST-2;C11-1;IMST-1;307
BEZIMST-606;ALTGRIMST-10;GLIMST-2;C11-1;IMST-2;99
BEZIMST-606;ALTGRIMST-10;GLIMST-2;C11-1;IMST-3;127
BEZIMST-606;ALTGRIMST-10;GLIMST-2;C11-1;IMST-4;253
BEZIMST-606;ALTGRIMST-10;GLIMST-2;C11-2;IMST-1;387
BEZIMST-606;ALTGRIMST-10;GLIMST-2;C11-2;IMST-2;171
BEZIMST-606;ALTGRIMST-10;GLIMST-2;C11-2;IMST-3;177
BEZIMST-606;ALTGRIMST-10;GLIMST-2;C11-2;IMST-4;197
BEZIMST-606;ALTGRIMST-11;GLIMST-1;C11-1;IMST-1;2985
BEZIMST-606;ALTGRIMST-11;GLIMST-1;C11-1;IMST-2;1233
BEZIMST-606;ALTGRIMST-11;GLIMST-1;C11-1;IMST-3;654
BEZIMST-606;ALTGRIMST-11;GLIMST-1;C11-1;IMST-4;746
BEZIMST-606;ALTGRIMST-11;GLIMST-1;C11-2;IMST-1;2912
BEZIMST-606;ALTGRIMST-11;GLIMST-1;C11-2;IMST-2;1377
BEZIMST-606;ALTGRIMST-11;GLIMST-1;C11-2;IMST-3;697
BEZIMST-606;ALTGRIMST-11;GLIMST-1;C11-2;IMST-4;637
BEZIMST-606;ALTGRIMST-11;GLIMST-2;C11-1;IMST-1;394
BEZIMST-606;ALTGRIMST-11;GLIMST-2;C11-1;IMST-2;98
BEZIMST-606;ALTGRIMST-11;GLIMST-2;C11-1;IMST-3;113
BEZIMST-606;ALTGRIMST-11;GLIMST-2;C11-1;IMST-4;244
BEZIMST-606;ALTGRIMST-11;GLIMST-2;C11-2;IMST-1;370
BEZIMST-606;ALTGRIMST-11;GLIMST-2;C11-2;IMST-2;144
BEZIMST-606;ALTGRIMST-11;GLIMST-2;C11-2;IMST-3;117
BEZIMST-606;ALTGRIMST-11;GLIMST-2;C11-2;IMST-4;188
BEZIMST-606;ALTGRIMST-12;GLIMST-1;C11-1;IMST-1;3479
BEZIMST-606;ALTGRIMST-12;GLIMST-1;C11-1;IMST-2;1217
BEZIMST-606;ALTGRIMST-12;GLIMST-1;C11-1;IMST-3;529
BEZIMST-606;ALTGRIMST-12;GLIMST-1;C11-1;IMST-4;701
BEZIMST-606;ALTGRIMST-12;GLIMST-1;C11-2;IMST-1;3375
BEZIMST-606;ALTGRIMST-12;GLIMST-1;C11-2;IMST-2;1278
BEZIMST-606;ALTGRIMST-12;GLIMST-1;C11-2;IMST-3;579
BEZIMST-606;ALTGRIMST-12;GLIMST-1;C11-2;IMST-4;662
BEZIMST-606;ALTGRIMST-12;GLIMST-2;C11-1;IMST-1;372
BEZIMST-606;ALTGRIMST-12;GLIMST-2;C11-1;IMST-2;75
BEZIMST-606;ALTGRIMST-12;GLIMST-2;C11-1;IMST-3;99
BEZIMST-606;ALTGRIMST-12;GLIMST-2;C11-1;IMST-4;180
BEZIMST-606;ALTGRIMST-12;GLIMST-2;C11-2;IMST-1;288
BEZIMST-606;ALTGRIMST-12;GLIMST-2;C11-2;IMST-2;81
BEZIMST-606;ALTGRIMST-12;GLIMST-2;C11-2;IMST-3;77
BEZIMST-606;ALTGRIMST-12;GLIMST-2;C11-2;IMST-4;121
BEZIMST-606;ALTGRIMST-13;GLIMST-1;C11-1;IMST-1;3349
BEZIMST-606;ALTGRIMST-13;GLIMST-1;C11-1;IMST-2;910
BEZIMST-606;ALTGRIMST-13;GLIMST-1;C11-1;IMST-3;336
BEZIMST-606;ALTGRIMST-13;GLIMST-1;C11-1;IMST-4;569
BEZIMST-606;ALTGRIMST-13;GLIMST-1;C11-2;IMST-1;3558
BEZIMST-606;ALTGRIMST-13;GLIMST-1;C11-2;IMST-2;924
BEZIMST-606;ALTGRIMST-13;GLIMST-1;C11-2;IMST-3;374
